



time,file,func,line,serious_error,error,warning,msg,format_exception,phase,gnss_time,date,lat,lon,alt,alt_base_press,goal_lat,goal_lon,temp,press,camera_area,camera_order,camera_center_x,camera_center_y,camera_frame_size_x,camera_frame_size_y,motor_l,motor_r,goal_relative_x,goal_relative_y,angle_to_goal,distance_to_goal,accel_all_x,accel_all_y,accel_all_z,accel_line_x,accel_line_y,accel_line_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,grav_x,grav_y,grav_z,euler_x,euler_y,euler_z,nmea
"585.991374143","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.992685366","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.02","-0.07","0.15",,,,,,,,,,,,,
"585.996626888","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.998948548","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.02","-0.07","0.15",,,,,,,,,,,,,
"586.002944775","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.005130542","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.01","-0.12","0.18",,,,,,,,,,,,,
"586.009588893","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.010848282","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.07","-0.17","0.22",,,,,,,,,,,,,
"586.016247198","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.01872338","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.07","-0.17","0.22",,,,,,,,,,,,,
"586.023089618","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.025568264","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.17","-0.19","0.26",,,,,,,,,,,,,
"586.029874722","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.031741962","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.21","-0.28","0.19",,,,,,,,,,,,,
"586.038581419","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.040885579","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.23","-0.29","0.12",,,,,,,,,,,,,
"586.04585326","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.048357018","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.23","-0.29","0.12",,,,,,,,,,,,,
"586.053750045","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.056664055","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.22","-0.26","0.1",,,,,,,,,,,,,
"586.063253709","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.065747948","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.13","-0.17","0.08",,,,,,,,,,,,,
"586.069874105","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.071097344","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.03","-0.04","0.13",,,,,,,,,,,,,
"586.075551288","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.07824157","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.03","-0.04","0.13",,,,,,,,,,,,,
"586.082339689","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.08431645","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.08","0.01","0.17",,,,,,,,,,,,,
"586.088814006","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.09072258","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.08","0.01","0.17",,,,,,,,,,,,,
"586.09644995","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.098780036","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.12","0.04","0.24",,,,,,,,,,,,,
"586.102684519","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.105320763","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.09","0.05","0.25",,,,,,,,,,,,,
"586.110270314","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.111551184","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.01","0.02","0.24",,,,,,,,,,,,,
"586.116071297","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.119310187","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.01","0.02","0.24",,,,,,,,,,,,,
"586.123494401","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.125658723","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.02","-0.04","0.24",,,,,,,,,,,,,
"586.130426139","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.131654434","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.07","-0.05","0.25",,,,,,,,,,,,,
"586.135801869","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.138177641","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.07","-0.05","0.25",,,,,,,,,,,,,
"586.142513452","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.143753766","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.06","-0.11","0.21",,,,,,,,,,,,,
"586.147657268","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.150138433","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.06","-0.11","0.21",,,,,,,,,,,,,
"586.154396482","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.156850313","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.05","-0.17","0.18",,,,,,,,,,,,,
"586.162254469","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.163618398","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.03","-0.18","0.11",,,,,,,,,,,,,
"586.168289811","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.170767513","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.03","-0.18","0.11",,,,,,,,,,,,,
"586.177405316","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.179747662","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.09","-0.19","0.04",,,,,,,,,,,,,
"586.183868689","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.18652634","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.24","-0.17","0.01",,,,,,,,,,,,,
"586.190751722","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.192753761","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.23","-0.11","0.07",,,,,,,,,,,,,
"586.196854695","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.199223838","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.23","-0.11","0.07",,,,,,,,,,,,,
"586.203246862","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.204673181","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.22","-0.07","0.11",,,,,,,,,,,,,
"586.209128273","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.211045051","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.22","-0.07","0.11",,,,,,,,,,,,,
"586.216097901","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.219616096","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.19","-0.05","0.12",,,,,,,,,,,,,
"586.223971388","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.226849266","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.11","-0.08","0.1",,,,,,,,,,,,,
"586.233273172","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.235050612","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.09","-0.11","0.13",,,,,,,,,,,,,
"586.240752757","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.242029145","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.12","-0.15","0.18",,,,,,,,,,,,,
"586.246188801","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.248502126","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.12","-0.15","0.18",,,,,,,,,,,,,
"586.252553594","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.253831983","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.15","-0.19","0.15",,,,,,,,,,,,,
"586.258046362","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.260403819","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.15","-0.19","0.15",,,,,,,,,,,,,
"586.265185881","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.267586617","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.32","-0.27","0.28",,,,,,,,,,,,,
"586.272264806","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.273520731","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.34","-0.25","0.34",,,,,,,,,,,,,
"586.277695387","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.280178181","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.34","-0.25","0.34",,,,,,,,,,,,,
"586.284635345","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.286793463","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.37","-0.26","0.34",,,,,,,,,,,,,
"586.291372038","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.292646167","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.37","-0.27","0.41",,,,,,,,,,,,,
"586.297930744","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.301026592","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.37","-0.27","0.41",,,,,,,,,,,,,
"586.305257972","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.308269244","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.29","-0.32","0.51",,,,,,,,,,,,,
"586.312542588","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.313907942","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.24","-0.32","0.55",,,,,,,,,,,,,
"586.318316309","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.320708303","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.24","-0.32","0.55",,,,,,,,,,,,,
"586.325464754","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.328493174","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.16","-0.33","0.52",,,,,,,,,,,,,
"586.335634064","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.338021891","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.13","-0.36","0.49",,,,,,,,,,,,,
"586.342196066","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.343429175","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.07","-0.29","0.47",,,,,,,,,,,,,
"586.347422753","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.349798617","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.07","-0.29","0.47",,,,,,,,,,,,,
"586.354428916","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.355921274","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.09","-0.26","0.44",,,,,,,,,,,,,
"586.363432303","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.364706766","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.08","-0.19","0.42",,,,,,,,,,,,,
"586.369619128","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.372436691","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.08","-0.19","0.42",,,,,,,,,,,,,
"586.378507179","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.38086495","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.06","-0.09","0.35",,,,,,,,,,,,,
"586.385582548","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.387923152","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.08","-0.07","0.26",,,,,,,,,,,,,
"586.392441263","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.393943639","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.03","-0.04","0.26",,,,,,,,,,,,,
"586.398205465","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.40065722","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.03","-0.04","0.26",,,,,,,,,,,,,
"586.405249203","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.407818406","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.04","-0.04","0.28",,,,,,,,,,,,,
"586.414782421","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.417535666","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.03","-0.1","0.25",,,,,,,,,,,,,
"586.42607954","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.428528888","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","-0.1","0.24",,,,,,,,,,,,,
"586.433128797","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.43448391","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","-0.11","0.28",,,,,,,,,,,,,
"586.438622528","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.441089784","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","-0.11","0.28",,,,,,,,,,,,,
"586.445749843","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.448109689","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.01","-0.1","0.2",,,,,,,,,,,,,
"586.453052645","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.454319792","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.15","-0.02","0.22",,,,,,,,,,,,,
"586.459374474","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.461696615","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.15","-0.02","0.22",,,,,,,,,,,,,
"586.466181965","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.468945914","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.15","0.03","0.14",,,,,,,,,,,,,
"586.475054645","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"0.16435397093063803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.476425906","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.17","0.04","0.11",,,,,,,,,,,,,
"586.477333969","/home/SC-23/program/FM/FM_2/_FM.py","main","805",,,,"落下終了の条件を満たしました: 1/5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.483622834","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"0.16435397093063803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.484963854","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.17","0.06","0.04",,,,,,,,,,,,,
"586.485539834","/home/SC-23/program/FM/FM_2/_FM.py","main","805",,,,"落下終了の条件を満たしました: 2/5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
