time,file,func,line,serious_error,error,warning,msg,format_exception,phase,gnss_time,date,lat,lon,alt,alt_base_press,goal_lat,goal_lon,temp,press,camera_area,camera_order,camera_center_x,camera_center_y,camera_frame_size_x,camera_frame_size_y,motor_l,motor_r,goal_relative_x,goal_relative_y,angle_to_goal,distance_to_goal,accel_all_x,accel_all_y,accel_all_z,accel_line_x,accel_line_y,accel_line_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,grav_x,grav_y,grav_z,euler_x,euler_y,euler_z,nmea
1068.636484,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.786248954,,,,,1022.1731686465428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070.641263,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-1.307491123,,,,,1022.2318791040896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072.645602,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.676145012,,,,,1022.1607673652471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074.649756,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.378303683,,,,,1022.1272213648788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076.653955,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,0.6820063670751397,,,,,1022.0078054114904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078.658483,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.294915563,,,,,1022.1178294838106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080.663135,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.491448259,,,,,1022.1399647834442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082.667821,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.101233784,,,,,1022.0960156602781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084.672142,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-1.253923823,,,,,1022.2258453898314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086.676304,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.705844697,,,,,1022.1641125027778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088.680508,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.092254202,,,,,1022.0950043247815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090.684878,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.920223211,,,,,1022.1882586651766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092.688993,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.13971121,,,,,1022.1003492324354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094.693235,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,0.3814465800595478,,,,,1022.0416543946344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096.69759,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.2705635,,,,,1022.1150867600958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098.701969,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.568351799,,,,,1022.148626465148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100.706287,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.335972302,,,,,1022.1224536351094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102.710964,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.326924555,,,,,1022.1214346011656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104.715723,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.848034328,,,,,1022.1801277405153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106.720245,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.550258778,,,,,1022.1465886344238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108.724586,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.541198604,,,,,1022.1455681813063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110.728881,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.829896019,,,,,1022.1780847579298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112.733247,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-1.211178145,,,,,1022.2210306222373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114.737599,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.430427832,,,,,1022.1330920664957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116.741971,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.504866798,,,,,1022.1414761154625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118.746597,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.328650727,,,,,1022.1216290172227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120.751272,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.096214056,,,,,1022.095450307646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122.755682,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,0.2942385325109749,,,,,1022.0514759174235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124.759926,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,0.22895446671953018,,,,,1022.0588283730735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126.764223,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,0.4614116931532772,,,,,1022.0326486509525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128.76886,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.292072592,,,,,1022.1175092854655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130.773185,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,0.023990596,,,,,1022.0819121979295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132.777311,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,0.023990596,,,,,1022.0819121979295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134.7815,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.273728824,,,,,1022.1154432638275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136.786128,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.961946923,,,,,1022.1929581987783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138.790808,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.338971398,,,,,1022.1227914189436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140.795067,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.338971398,,,,,1022.1227914189436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142.799557,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.050439626,,,,,1022.0902949222083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144.804238,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.310379891,,,,,1022.1195712030733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146.809993,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.719073176,,,,,1022.1656024568506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148.814809,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.662842829,,,,,1022.1592691154761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150.819442,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.764527314,,,,,1022.1707220744394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152.824115,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,0.30699473657035625,,,,,1022.0500392866478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154.828857,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,0.083640667,,,,,1022.0751941323314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
